Date,Time,Open Price,Close Price,High Price,Low Price,Volume,Number of Trades,RSI,Pivot Point,S1,R1,S2,R2
30-07-24,1722400620005,0.12428,0.1244,0.1244,0.12427,280343.00000000,286,19.827586206896385,0.12459333333333333,0.12406666666666666,0.12492666666666667,0.12373333333333332,0.12545333333333336
30-07-24,1722400680005,0.1244,0.12438,0.12444,0.12432,337994.00000000,229,25.599999999998687,0.12458666666666667,0.12405333333333332,0.12491333333333333,0.12372666666666665,0.12544666666666668
30-07-24,1722400740008,0.12438,0.12434,0.12447,0.12429,298109.00000000,195,28.828828828827852,0.12454,0.12406,0.12482,0.12378,0.1253
30-07-24,1722400800007,0.12433,0.12429,0.12442,0.12427,152493.00000000,161,27.192982456139603,0.12448666666666668,0.12406333333333336,0.12471333333333336,0.12383666666666668,0.12513666666666667
30-07-24,1722400860006,0.12428,0.12444,0.12444,0.12426,762008.00000000,307,27.192982456139276,0.12453666666666667,0.12416333333333335,0.12481333333333335,0.12388666666666667,0.12518666666666667
30-07-24,1722400920007,0.12444,0.12442,0.12449,0.12438,115209.00000000,148,35.65891472868134,0.12450666666666665,0.1241733333333333,0.12475333333333331,0.12392666666666664,0.12508666666666668
30-07-24,1722400980006,0.12442,0.1244,0.12448,0.12433,304278.00000000,294,35.384615384615046,0.12449,0.12417,0.12472000000000001,0.12394,0.12504
30-07-24,1722401040005,0.12439,0.12446,0.12448,0.12436,40858.00000000,132,35.93749999999946,0.12451000000000001,0.12421000000000001,0.12476000000000002,0.12396,0.12506
30-07-24,1722401100009,0.12446,0.1243,0.12446,0.12429,146308.00000000,153,44.44444444444405,0.12444333333333334,0.12411666666666667,0.12462666666666668,0.12393333333333333,0.12495333333333335
30-07-24,1722401160005,0.12431,0.12412,0.12439,0.12409,713279.00000000,506,31.932773109243442,0.12432666666666668,0.12388333333333336,0.12456333333333336,0.12364666666666668,0.12500666666666668
30-07-24,1722401220005,0.12412,0.12416,0.1243,0.12412,689505.00000000,313,33.62831858407027,0.12434,0.12391,0.12459,0.12366,0.12502000000000002
30-07-24,1722401280007,0.12416,0.1241,0.12424,0.12408,259433.00000000,177,33.03571428571482,0.12426333333333334,0.12391666666666667,0.12444666666666668,0.12373333333333333,0.12479333333333334
30-07-24,1722401340006,0.1241,0.12414,0.12416,0.12398,614132.00000000,439,34.25925925925975,0.12422,0.1239,0.12445999999999999,0.12366,0.12477999999999999
30-07-24,1722401400007,0.12414,0.12407,0.12417,0.12407,126424.00000000,66,42.7083333333334,0.12418000000000001,0.12387000000000002,0.12438000000000002,0.12367000000000002,0.12469000000000001
30-07-24,1722401460007,0.12408,0.12401,0.12419,0.12401,224674.00000000,206,31.868131868132465,0.12416,0.12383000000000001,0.12434,0.12365000000000001,0.12467
30-07-24,1722401520005,0.12402,0.12409,0.12414,0.12402,189413.00000000,150,30.526315789473898,0.12418666666666667,0.12388333333333333,0.12439333333333333,0.12367666666666667,0.12469666666666666
30-07-24,1722401580006,0.12408,0.12392,0.12408,0.12381,1033393.00000000,566,37.37373737373795,0.12407333333333333,0.12365666666666665,0.12433666666666665,0.12339333333333333,0.12475333333333333
30-07-24,1722401640007,0.12391,0.12384,0.12394,0.12378,920253.00000000,510,33.33333333333417,0.12403666666666667,0.12358333333333334,0.12429333333333334,0.12332666666666667,0.12474666666666667
30-07-24,1722401700007,0.12384,0.12373,0.12384,0.12363,993613.00000000,549,21.153846153847795,0.12395,0.12341,0.12427,0.12309,0.12481
30-07-24,1722401760006,0.12373,0.12362,0.12383,0.12362,487561.00000000,372,19.469026548674023,0.12391,0.12333000000000001,0.12420000000000002,0.12304,0.12478000000000002
30-07-24,1722401820007,0.12363,0.12382,0.12382,0.12363,137235.00000000,221,18.03278688524719,0.12397333333333332,0.12346666666666666,0.12432666666666665,0.12311333333333332,0.12483333333333332
30-07-24,1722401880005,0.12381,0.124,0.12401,0.12377,161184.00000000,205,26.47058823529501,0.12403333333333333,0.12358666666666666,0.12444666666666666,0.12317333333333333,0.12489333333333333
30-07-24,1722401940006,0.124,0.1242,0.1242,0.12398,218756.00000000,259,39.13043478260927,0.12409333333333333,0.12372666666666667,0.12456666666666667,0.12325333333333333,0.12493333333333334
30-07-24,1722402000013,0.1242,0.12434,0.1244,0.12418,298224.00000000,378,52.85714285714313,0.12412000000000001,0.12384000000000002,0.12462000000000002,0.12334,0.12490000000000001
30-07-24,1722402060006,0.12435,0.12433,0.12442,0.12425,465967.00000000,316,55.999999999999815,0.12412333333333332,0.12382666666666664,0.12462666666666665,0.12332333333333331,0.12492333333333333
30-07-24,1722402120005,0.12433,0.12431,0.12438,0.12421,645358.00000000,429,57.93103448275815,0.12411666666666665,0.1238133333333333,0.12461333333333331,0.12331666666666664,0.12491666666666666
30-07-24,1722402180007,0.12431,0.12436,0.12439,0.12424,1078079.00000000,328,55.94405594405589,0.12413333333333332,0.12384666666666663,0.12464666666666664,0.12333333333333331,0.12493333333333333
30-07-24,1722402240005,0.12436,0.12422,0.12443,0.12417,867645.00000000,416,60.283687943262095,0.12408999999999999,0.12374999999999999,0.12455999999999999,0.12327999999999999,0.1249
30-07-24,1722402300008,0.12421,0.12427,0.12427,0.12411,356082.00000000,294,57.04697986577171,0.12410666666666666,0.12378333333333331,0.12459333333333332,0.12329666666666665,0.12491666666666666
30-07-24,1722402360007,0.12426,0.12405,0.12427,0.12401,287841.00000000,375,56.16438356164369,0.12403333333333333,0.12363666666666666,0.12444666666666666,0.12322333333333332,0.12484333333333333
30-07-24,1722402420005,0.12405,0.12401,0.12409,0.124,188336.00000000,180,54.304635761589,0.12402,0.12361000000000001,0.12442000000000002,0.12321,0.12483000000000001
30-07-24,1722402480005,0.12401,0.12414,0.12417,0.12401,346791.00000000,371,55.782312925169556,0.12406333333333334,0.12369666666666669,0.1245066666666667,0.12325333333333334,0.12487333333333335
30-07-24,1722402540007,0.12415,0.12418,0.12418,0.12409,52684.00000000,108,63.75838926174433,0.12407666666666667,0.12372333333333334,0.12453333333333334,0.12326666666666666,0.12488666666666667
30-07-24,1722402600007,0.12419,0.12416,0.12424,0.12416,193333.00000000,124,69.71830985915466,0.12407,0.12371,0.12452,0.12326,0.12488
30-07-24,1722402660005,0.12415,0.12414,0.12422,0.12406,398321.00000000,199,63.70967741935491,0.12406666666666666,0.12370333333333332,0.12450333333333331,0.12326666666666666,0.12486666666666665
30-07-24,1722402720007,0.12413,0.12404,0.12413,0.12398,159334.00000000,141,56.48148148148138,0.12408000000000001,0.12373000000000002,0.12439000000000001,0.12342000000000002,0.12474
30-07-24,1722402780005,0.12405,0.12419,0.12419,0.12405,87850.00000000,100,41.83673469387736,0.12420000000000002,0.12397000000000004,0.12442000000000003,0.12375000000000003,0.12465000000000001
30-07-24,1722402840005,0.12418,0.1243,0.12431,0.12414,60320.00000000,163,42.424242424242,0.12423666666666666,0.12404333333333332,0.12449333333333332,0.12378666666666667,0.12468666666666665
30-07-24,1722402900009,0.12429,0.12427,0.12433,0.12425,105138.00000000,149,48.62385321100908,0.12422666666666667,0.12402333333333333,0.12447333333333332,0.12377666666666667,0.12467666666666666
30-07-24,1722402960005,0.12427,0.12412,0.12433,0.12411,70081.00000000,245,48.18181818181826,0.12417666666666667,0.12392333333333334,0.12437333333333334,0.12372666666666668,0.12462666666666666
30-07-24,1722403020005,0.12412,0.12407,0.12413,0.12406,275108.00000000,195,39.99999999999999,0.12416,0.12389000000000001,0.12434,0.12371000000000001,0.12461
30-07-24,1722403080007,0.12408,0.12405,0.12417,0.12403,64307.00000000,125,43.24324324324345,0.12415333333333334,0.12387666666666668,0.12432666666666667,0.12370333333333335,0.12460333333333333
30-07-24,1722403140006,0.12403,0.12402,0.12406,0.12401,277477.00000000,122,39.814814814814376,0.12411,0.12389,0.12423999999999999,0.12376000000000001,0.12445999999999999
30-07-24,1722403200007,0.12403,0.12404,0.12404,0.12399,106647.00000000,133,48.31460674157367,0.12411666666666667,0.12390333333333334,0.12425333333333333,0.12376666666666668,0.12446666666666666
30-07-24,1722403260007,0.12403,0.12388,0.12409,0.12388,238480.00000000,180,51.72413793103464,0.12402999999999999,0.12372999999999998,0.12417999999999997,0.12358,0.12447999999999998
30-07-24,1722403320005,0.12388,0.12401,0.12401,0.12384,99849.00000000,220,35.55555555555529,0.12406,0.12379000000000001,0.12428,0.12357000000000001,0.12455
30-07-24,1722403380006,0.12402,0.12405,0.12415,0.12399,103633.00000000,253,41.414141414140914,0.12407333333333333,0.12381666666666666,0.12430666666666665,0.12358333333333334,0.12456333333333332
30-07-24,1722403440007,0.12405,0.12407,0.12408,0.12402,102614.00000000,103,44.55445544554376,0.12408000000000001,0.12383000000000002,0.12432000000000001,0.12359000000000002,0.12457
30-07-24,1722403500007,0.12407,0.12399,0.12407,0.12397,75576.00000000,126,46.5346534653464,0.12405333333333333,0.12377666666666667,0.12426666666666666,0.12356333333333334,0.12454333333333333
30-07-24,1722403560006,0.124,0.12413,0.12413,0.12399,196482.00000000,105,47.47474747474766,0.1241,0.12387000000000001,0.12436,0.12361000000000001,0.12458999999999999
30-07-24,1722403620007,0.12413,0.12413,0.12421,0.12413,152242.00000000,89,46.93877551020446,0.1241,0.12387000000000001,0.12436,0.12361000000000001,0.12458999999999999
30-07-24,1722403680005,0.12414,0.12427,0.1243,0.12414,165264.00000000,76,40.2298850574715,0.12414666666666667,0.12396333333333334,0.12445333333333333,0.12365666666666668,0.12463666666666666
30-07-24,1722403740006,0.12427,0.12424,0.12437,0.12423,1342075.00000000,255,50.0,0.12415,0.12393,0.12445999999999999,0.12362000000000001,0.12467999999999999
30-07-24,1722403800010,0.12424,0.12425,0.12426,0.12419,391774.00000000,180,56.97674418604726,0.12415333333333334,0.12393666666666668,0.12446666666666667,0.12362333333333335,0.12468333333333333
30-07-24,1722403860005,0.12425,0.1243,0.12436,0.1242,196594.00000000,228,60.975609756097896,0.12417,0.12397000000000001,0.1245,0.12364000000000001,0.12469999999999999
30-07-24,1722403920005,0.1243,0.12439,0.1244,0.12429,245341.00000000,235,64.70588235294184,0.12421,0.12402,0.12458,0.12365000000000001,0.12476999999999999
30-07-24,1722403980007,0.1244,0.12447,0.12447,0.12439,127085.00000000,96,70.32967032967052,0.12426,0.12405,0.12467999999999999,0.12363,0.12488999999999999
30-07-24,1722404040005,0.12447,0.12451,0.12451,0.12442,284492.00000000,186,72.16494845360859,0.12428666666666667,0.12406333333333334,0.12473333333333333,0.12361666666666668,0.12495666666666666
30-07-24,1722404100007,0.1245,0.12445,0.12459,0.12445,474096.00000000,304,87.05882352941173,0.12429333333333333,0.12399666666666664,0.12474666666666664,0.12354333333333332,0.12504333333333334
30-07-24,1722404160007,0.12446,0.12442,0.1245,0.12441,232928.00000000,140,78.20512820512923,0.12428333333333334,0.12397666666666668,0.12472666666666668,0.12353333333333334,0.12503333333333333
30-07-24,1722404220005,0.12441,0.12445,0.12447,0.1244,196035.00000000,173,74.02597402597485,0.12433666666666666,0.12408333333333332,0.12470333333333333,0.12371666666666666,0.12495666666666667
30-07-24,1722404280006,0.12444,0.12434,0.12445,0.1243,358772.00000000,188,74.35897435897505,0.12430000000000001,0.12401000000000001,0.12463000000000002,0.12368,0.12492000000000002
30-07-24,1722404340008,0.12435,0.12445,0.12447,0.12435,182752.00000000,180,71.60493827160536,0.12433666666666666,0.12408333333333332,0.12470333333333333,0.12371666666666666,0.12495666666666667
30-07-24,1722404400008,0.12444,0.12445,0.12449,0.12437,428718.00000000,221,70.51282051282085,0.12434333333333335,0.12409666666666669,0.12469666666666669,0.12374333333333334,0.12494333333333335
30-07-24,1722404460005,0.12446,0.12443,0.1245,0.12441,177118.00000000,180,70.51282051282085,0.12438333333333333,0.12417666666666666,0.12463666666666666,0.12392333333333333,0.12484333333333333
30-07-24,1722404520007,0.12443,0.12457,0.12459,0.12443,270773.00000000,226,62.12121212121174,0.12443333333333334,0.12427666666666667,0.12472666666666668,0.12398333333333333,0.12488333333333335
30-07-24,1722404580005,0.12456,0.12458,0.12464,0.12451,195014.00000000,337,71.42857142857143,0.12447000000000001,0.12430000000000002,0.12475000000000003,0.12402,0.12492000000000002
30-07-24,1722404640005,0.12458,0.12468,0.12469,0.12458,120595.00000000,182,71.42857142857143,0.12452,0.12435000000000002,0.12485000000000002,0.12402,0.12502000000000002
30-07-24,1722404700013,0.12467,0.1247,0.1247,0.12462,150308.00000000,107,73.17073170731736,0.12453333333333334,0.12436666666666668,0.12486666666666668,0.12403333333333334,0.12503333333333333
30-07-24,1722404760005,0.1247,0.1247,0.12474,0.1246,99808.00000000,165,70.66666666666697,0.12457666666666667,0.12441333333333333,0.12486333333333334,0.12412666666666666,0.12502666666666667
30-07-24,1722404820006,0.1247,0.12482,0.12483,0.1247,227504.00000000,253,67.16417910447811,0.12465,0.12447,0.125,0.12412,0.12518
30-07-24,1722404880007,0.12482,0.12476,0.12484,0.12475,70615.00000000,173,70.66666666666697,0.12463333333333333,0.12442666666666666,0.12496666666666667,0.12409333333333332,0.12517333333333336
30-07-24,1722404940006,0.12477,0.12465,0.12481,0.12465,1116334.00000000,291,70.66666666666565,0.12459666666666668,0.12435333333333334,0.12489333333333336,0.12405666666666666,0.12513666666666667
30-07-24,1722405000007,0.12466,0.12496,0.12496,0.12466,314916.00000000,251,63.85542168674644,0.12474,0.12452,0.12518,0.12408,0.1254
30-07-24,1722405060007,0.12496,0.12507,0.12508,0.12492,1064661.00000000,388,72.97297297297254,0.12481666666666665,0.1245533333333333,0.1253333333333333,0.12403666666666664,0.12559666666666663
30-07-24,1722405120005,0.12508,0.12518,0.1252,0.12508,175449.00000000,295,82.88288288288201,0.12489333333333334,0.12458666666666668,0.1254866666666667,0.12399333333333333,0.12579333333333337
30-07-24,1722405180005,0.12517,0.12562,0.12562,0.12517,335958.00000000,695,82.88288288288244,0.12519666666666668,0.12477333333333335,0.12604333333333334,0.12392666666666667,0.12646666666666667
30-07-24,1722405240007,0.12562,0.12564,0.12567,0.12543,1036201.00000000,693,87.74193548387053,0.12522666666666668,0.12478333333333336,0.12608333333333338,0.12392666666666667,0.12652666666666668
30-07-24,1722405300008,0.12564,0.12539,0.12564,0.12538,326297.00000000,344,89.03225806451597,0.12515666666666667,0.12464333333333333,0.1259033333333333,0.12389666666666667,0.12641666666666668
30-07-24,1722405360006,0.12538,0.12536,0.12544,0.1253,125525.00000000,337,74.6987951807228,0.12515333333333334,0.12463666666666667,0.1258766666666667,0.12391333333333333,0.12639333333333336
30-07-24,1722405420007,0.12537,0.12528,0.12545,0.12522,356453.00000000,381,73.2142857142856,0.12515333333333334,0.12463666666666667,0.12579666666666667,0.12399333333333333,0.12631333333333333
30-07-24,1722405480006,0.12528,0.12532,0.12534,0.12522,44080.00000000,194,68.07228915662651,0.12519,0.12470999999999999,0.1258,0.12409999999999999,0.12628
30-07-24,1722405540006,0.12531,0.12524,0.12533,0.12522,85135.00000000,234,68.45238095238055,0.12517,0.12467,0.12574000000000002,0.1241,0.12624000000000002
30-07-24,1722405600014,0.12523,0.12531,0.12531,0.12523,96866.00000000,118,65.34090909090881,0.12519333333333335,0.1247166666666667,0.1257866666666667,0.12412333333333335,0.12626333333333334
30-07-24,1722405660005,0.12531,0.12551,0.12552,0.12523,998793.00000000,538,64.32748538011705,0.12527666666666668,0.12488333333333335,0.12590333333333337,0.12425666666666667,0.12629666666666667
30-07-24,1722405720005,0.12551,0.12531,0.12551,0.12529,248800.00000000,148,70.27027027027061,0.12521000000000002,0.12475000000000003,0.12577000000000005,0.12419000000000001,0.12623
30-07-24,1722405780007,0.12531,0.12546,0.12551,0.12524,336281.00000000,281,67.01030927835062,0.12526,0.12485000000000002,0.12587000000000004,0.12424,0.12628
30-07-24,1722405840005,0.12546,0.1257,0.12571,0.12544,626013.00000000,453,64.04494382022442,0.12535666666666667,0.12500333333333336,0.12605333333333335,0.12430666666666669,0.12640666666666667
30-07-24,1722405900007,0.12571,0.12556,0.12572,0.12554,889358.00000000,439,66.49214659685894,0.12539999999999998,0.12507999999999997,0.12587999999999996,0.12459999999999999,0.12619999999999998
30-07-24,1722405960007,0.12556,0.12563,0.12568,0.12544,201057.00000000,222,59.793814432989485,0.12547666666666668,0.12523333333333336,0.12587333333333336,0.12483666666666668,0.12611666666666668
30-07-24,1722406020005,0.12564,0.12584,0.12584,0.12564,262744.00000000,274,50.31847133757905,0.12561666666666668,0.12539333333333336,0.12606333333333336,0.12494666666666668,0.12628666666666669
30-07-24,1722406080005,0.12585,0.12581,0.12585,0.12579,567597.00000000,195,55.6818181818183,0.12562666666666666,0.12540333333333334,0.12603333333333333,0.12499666666666667,0.12625666666666666
30-07-24,1722406140007,0.12582,0.12587,0.12588,0.12581,241116.00000000,132,63.63636363636363,0.12565666666666667,0.12543333333333334,0.12609333333333334,0.12499666666666667,0.12631666666666666
30-07-24,1722406200007,0.12587,0.12596,0.12604,0.12587,773898.00000000,587,66.24203821656067,0.12574,0.12543999999999997,0.12625999999999998,0.12491999999999998,0.12656
30-07-24,1722406260005,0.12597,0.12609,0.12609,0.12594,103443.00000000,290,71.51898734177175,0.12580000000000002,0.12551000000000004,0.12638000000000005,0.12493000000000001,0.12667000000000003
30-07-24,1722406320007,0.1261,0.12617,0.12618,0.12604,680496.00000000,352,73.05389221556904,0.12585666666666664,0.1255333333333333,0.1264933333333333,0.12489666666666666,0.12681666666666663
30-07-24,1722406380005,0.12616,0.12625,0.12637,0.1261,5510680.00000000,1222,77.84431137724539,0.12594666666666665,0.1255233333333333,0.1266733333333333,0.12479666666666664,0.12709666666666666
30-07-24,1722406440005,0.12625,0.12609,0.12627,0.12607,1446601.00000000,513,77.97619047619013,0.12589666666666668,0.12542333333333336,0.12656333333333336,0.12475666666666668,0.1270366666666667
30-07-24,1722406500078,0.12609,0.12633,0.12633,0.12609,720099.00000000,379,67.68292682926818,0.12597666666666668,0.12558333333333335,0.12672333333333335,0.12483666666666668,0.12711666666666668
30-07-24,1722406560005,0.12633,0.12618,0.12636,0.1261,1019709.00000000,648,80.35714285714289,0.12593,0.12548999999999996,0.12661999999999998,0.12479999999999997,0.12706
30-07-24,1722406620006,0.12618,0.12618,0.1262,0.12596,424740.00000000,476,71.42857142857119,0.12593,0.12548999999999996,0.12661999999999998,0.12479999999999997,0.12706
30-07-24,1722406680007,0.12618,0.12595,0.1262,0.12595,374555.00000000,438,66.66666666666602,0.12592,0.12547,0.1264,0.12498999999999999,0.12685000000000002
30-07-24,1722406740005,0.12596,0.12592,0.12604,0.12592,291941.00000000,304,62.74509803921593,0.12591,0.12544999999999998,0.12638,0.12497999999999998,0.12684
30-07-24,1722406800007,0.12593,0.12586,0.12595,0.1258,117027.00000000,248,59.73154362416155,0.12588999999999997,0.12540999999999994,0.12633999999999995,0.12495999999999996,0.12682
30-07-24,1722406860007,0.12586,0.126,0.126,0.1258,818925.00000000,399,50.74626865671614,0.12600333333333333,0.12563666666666665,0.12636666666666665,0.12527333333333332,0.12673333333333334
30-07-24,1722406920006,0.126,0.126,0.12608,0.126,96407.00000000,244,56.55172413793098,0.12605333333333335,0.1257366666666667,0.1263166666666667,0.12547333333333335,0.12663333333333335
30-07-24,1722406980006,0.126,0.12612,0.12617,0.126,195938.00000000,303,54.67625899280552,0.12609666666666666,0.12582333333333331,0.12639333333333333,0.12552666666666665,0.12666666666666668
30-07-24,1722407040007,0.12612,0.1261,0.12617,0.12609,172850.00000000,130,55.63380281690214,0.12609,0.12581,0.12638000000000002,0.12552,0.12666000000000002
30-07-24,1722407100007,0.12609,0.12604,0.12613,0.12598,443081.00000000,268,50.381679389312296,0.12607000000000002,0.12577000000000002,0.12634000000000004,0.1255,0.12664000000000003
30-07-24,1722407160005,0.12605,0.1262,0.1262,0.12601,133818.00000000,206,44.961240310077805,0.12612333333333334,0.12587666666666666,0.12644666666666668,0.12555333333333332,0.12669333333333335
30-07-24,1722407220007,0.1262,0.12624,0.12625,0.12615,252466.00000000,128,48.175182481752,0.12613666666666667,0.12590333333333334,0.12647333333333335,0.12556666666666666,0.1267066666666667
30-07-24,1722407280005,0.12624,0.12615,0.12627,0.12612,160899.00000000,219,55.99999999999946,0.12610333333333335,0.1258466666666667,0.1264066666666667,0.12554333333333334,0.12666333333333335
30-07-24,1722407340006,0.12615,0.1262,0.12621,0.12615,285507.00000000,122,41.81818181818219,0.12612,0.12588000000000002,0.12644000000000002,0.12556,0.12668000000000001
30-07-24,1722407400011,0.12621,0.1261,0.12622,0.1261,118328.00000000,158,51.00000000000106,0.12608666666666665,0.1258133333333333,0.1263733333333333,0.12552666666666665,0.12664666666666666
30-07-24,1722407460005,0.12611,0.12615,0.12627,0.12602,900998.00000000,444,46.36363636363639,0.12607333333333334,0.1258766666666667,0.1263466666666667,0.12560333333333334,0.12654333333333334
30-07-24,1722407520005,0.12615,0.12623,0.12625,0.12605,124053.00000000,222,60.869565217391575,0.12610000000000002,0.12593000000000004,0.12640000000000004,0.12563000000000002,0.12657000000000002
30-07-24,1722407580007,0.12624,0.12631,0.12639,0.1262,701460.00000000,435,65.97938144329925,0.12616666666666668,0.12594333333333335,0.12653333333333336,0.12557666666666667,0.12675666666666668
30-07-24,1722407640005,0.12632,0.1264,0.12641,0.12622,569814.00000000,254,72.72727272727323,0.12620333333333333,0.12599666666666667,0.12660666666666667,0.12559333333333333,0.12681333333333333
30-07-24,1722407700007,0.12639,0.12626,0.12639,0.12621,87383.00000000,306,71.27659574468154,0.12615666666666667,0.12590333333333334,0.12651333333333334,0.12554666666666667,0.12676666666666667
30-07-24,1722407760007,0.12625,0.12623,0.12626,0.12615,188726.00000000,218,62.037037037037535,0.12620666666666666,0.12600333333333333,0.12643333333333331,0.12577666666666668,0.12663666666666665
30-07-24,1722407820005,0.12621,0.12632,0.12632,0.12621,206598.00000000,137,55.55555555555556,0.12623666666666666,0.12606333333333333,0.12649333333333332,0.12580666666666668,0.12666666666666665
30-07-24,1722407880005,0.12632,0.12626,0.12633,0.12624,134553.00000000,151,60.377358490566436,0.12621666666666667,0.12602333333333335,0.12645333333333333,0.12578666666666669,0.12664666666666666
30-07-24,1722407940007,0.12627,0.12625,0.12629,0.12624,257461.00000000,124,60.377358490566436,0.12621333333333332,0.12601666666666664,0.12644666666666662,0.12578333333333333,0.1266433333333333
30-07-24,1722408000008,0.12624,0.12628,0.12628,0.12624,140911.00000000,80,52.74725274725255,0.12623333333333334,0.12605666666666668,0.12645666666666666,0.12583333333333335,0.12663333333333332
30-07-24,1722408060005,0.12628,0.12638,0.12641,0.12628,239748.00000000,146,52.222222222222946,0.12627,0.12613,0.12652,0.12588,0.12666
30-07-24,1722408120007,0.12637,0.12652,0.12654,0.12635,1751410.00000000,457,62.63736263736163,0.12636,0.12618,0.1267,0.12583999999999998,0.12688000000000002
30-07-24,1722408180005,0.12652,0.12658,0.12658,0.12646,224540.00000000,241,65.99999999999933,0.12639333333333333,0.12620666666666666,0.12676666666666667,0.12583333333333332,0.12695333333333333
30-07-24,1722408240005,0.12658,0.12656,0.1266,0.12653,65073.00000000,118,75.00000000000072,0.12639333333333333,0.12618666666666667,0.12676666666666667,0.12581333333333333,0.12697333333333333
30-07-24,1722408300009,0.12656,0.12665,0.12671,0.12653,556862.00000000,437,72.04301075268882,0.12646000000000002,0.12621000000000004,0.12690000000000004,0.12577000000000002,0.12715
30-07-24,1722408360006,0.12666,0.1265,0.12666,0.1265,224103.00000000,234,72.34042553191584,0.12642,0.12613000000000002,0.12679,0.12576,0.12708
30-07-24,1722408420006,0.12651,0.12651,0.12653,0.12648,91112.00000000,121,59.40594059405935,0.12645666666666666,0.12620333333333333,0.1267633333333333,0.12589666666666668,0.12701666666666664
30-07-24,1722408480007,0.12652,0.12656,0.12656,0.12652,196939.00000000,99,55.913978494623684,0.12647333333333333,0.12623666666666666,0.12679666666666664,0.12591333333333335,0.1270333333333333
30-07-24,1722408540006,0.12656,0.12646,0.12656,0.12645,94287.00000000,78,67.85714285714297,0.12644,0.12617,0.12672999999999998,0.12588000000000002,0.12699999999999997
30-07-24,1722408600007,0.12646,0.12642,0.12647,0.12635,1101299.00000000,305,62.63736263736163,0.12642666666666666,0.12614333333333333,0.1267033333333333,0.12586666666666668,0.12698666666666664
30-07-24,1722408660007,0.12641,0.12656,0.12661,0.12641,205093.00000000,161,55.81395348837307,0.12649333333333332,0.12627666666666665,0.12677666666666665,0.12599333333333332,0.12699333333333332
30-07-24,1722408720006,0.12656,0.12651,0.12656,0.1265,146342.00000000,108,65.95744680850996,0.12648666666666666,0.12626333333333334,0.12673333333333334,0.12601666666666667,0.12695666666666666
30-07-24,1722408780006,0.1265,0.12649,0.12651,0.12643,1087455.00000000,276,63.26530612244939,0.12648,0.12625000000000003,0.12672000000000003,0.12601,0.12695
30-07-24,1722408840007,0.12649,0.12649,0.12654,0.12649,202811.00000000,172,60.82474226804032,0.12648,0.12625000000000003,0.12672000000000003,0.12601,0.12695
30-07-24,1722408900007,0.1265,0.12659,0.12661,0.12649,65102.00000000,127,56.32183908045943,0.12652666666666668,0.12634333333333336,0.12677333333333335,0.1260966666666667,0.12695666666666666
30-07-24,1722408960005,0.12659,0.12656,0.12665,0.12656,156812.00000000,131,54.21686746988012,0.12653999999999999,0.12636999999999998,0.12672999999999998,0.12618,0.12689999999999999
30-07-24,1722409020007,0.12656,0.12657,0.12664,0.12656,315299.00000000,162,48.75000000000056,0.1265433333333333,0.12637666666666664,0.12673666666666664,0.12618333333333331,0.1269033333333333
30-07-24,1722409080006,0.12657,0.12657,0.12658,0.12656,286715.00000000,73,50.63291139240391,0.1265433333333333,0.12637666666666664,0.12673666666666664,0.12618333333333331,0.1269033333333333
30-07-24,1722409140006,0.12658,0.12654,0.1266,0.12654,321048.00000000,123,44.285714285712814,0.1265333333333333,0.12635666666666662,0.12671666666666662,0.1261733333333333,0.1268933333333333
30-07-24,1722409200013,0.12654,0.12655,0.12656,0.1265,330401.00000000,136,53.44827586207004,0.12652,0.12638,0.12669,0.12621,0.12683
30-07-24,1722409260005,0.12656,0.1264,0.12658,0.1264,1131001.00000000,397,53.44827586206782,0.12646666666666667,0.12628333333333333,0.12658333333333335,0.12616666666666665,0.1267666666666667
30-07-24,1722409320005,0.1264,0.12651,0.12651,0.12633,166886.00000000,214,38.23529411764682,0.12649666666666667,0.12634333333333334,0.12666333333333335,0.12617666666666666,0.1268166666666667
30-07-24,1722409380006,0.12651,0.12649,0.12653,0.12648,386132.00000000,164,53.62318840579902,0.12649,0.12632999999999997,0.12664999999999998,0.12616999999999998,0.12681
30-07-24,1722409440006,0.12649,0.12638,0.1265,0.12637,243905.00000000,219,55.22388059701412,0.12645333333333333,0.12625666666666666,0.12657666666666667,0.12613333333333332,0.12677333333333335
30-07-24,1722409500007,0.12639,0.12645,0.12651,0.12639,81509.00000000,106,35.937499999998366,0.12647666666666665,0.1263033333333333,0.1266233333333333,0.12615666666666664,0.12679666666666667
30-07-24,1722409560008,0.12646,0.12666,0.12672,0.12646,280038.00000000,281,45.45454545454508,0.12657,0.12641999999999998,0.12680999999999998,0.12618,0.12696
30-07-24,1722409620006,0.12666,0.12668,0.12674,0.12666,88876.00000000,289,60.000000000000654,0.12658333333333335,0.12642666666666671,0.1268366666666667,0.12617333333333336,0.12699333333333335
30-07-24,1722409680005,0.12669,0.12673,0.12673,0.12664,135258.00000000,213,60.919540229885385,0.12660000000000002,0.12646000000000004,0.12687000000000004,0.12619000000000002,0.12701
30-07-24,1722409740007,0.12672,0.12669,0.12675,0.12668,130931.00000000,203,58.53658536585415,0.12658999999999998,0.12642999999999996,0.12684999999999996,0.12616999999999998,0.12700999999999998
30-07-24,1722409800007,0.12669,0.12688,0.12689,0.12669,185794.00000000,287,57.83132530120457,0.1267,0.12651,0.12707000000000002,0.12614,0.12726
